x1,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'@israelradioguy @wearingwelcome @skipbaylesssux u blocking doesnt diminish hilarity observation.or child-like response',1,1,0,0,0,-1,2.775,-1.92,1.839,-3.733,0,0,0,0,1,1,0,0,1,1,0.734897,0.127516,0.32641,0.383034,0.061662,0.263779,0.063356,0.152169,1.876269,0.307198,1.194583,1.950763,0.508521,0.270691,0,0.19198,0,0,0.4125,0,0,0,1
'meanwhile so-called ’ fan sit knitting sleeping sure certainly ’ cheering like team fan',2,1,1,0,10,0,5.046,-0.694,1.364,-1.363,0,0,0,0,1,0,0,1,0,1,0.481325,0.48183,0.517843,0.606675,0.460988,0.269174,0.312321,0.839017,1.668614,1.599859,0.124432,0.227516,1.430191,0.233875,0.729518,0.251141,1.783709,0,1.36229,-0.375,0,0,0
'@musicfae15 grumbled sat atop sushi bar stool crossing arm defiantly playful gesture though gave anyone',1,2,1,1,2,0,3.508,-2.325,3.758,-1.196,1,0,0,0,1,0,1,1,0,1,0.18694,0.27161,0.079026,0.135814,0.27491,0.104952,0.168729,0.380826,0.5435,0.759793,0.184483,0.092529,1.802871,1.008995,3.166179,0.00653,1.248271,0,0.208333,-0.4375,0,0,0
'one time saw rachel glee tell someone job pole said 5th grade boy look confused',1,1,1,1,3,-2,3.152,-1.671,2.03,-3.391,0,1,1,0,1,0,0,0,1,2,0.861309,0.482464,0.2789,0.533537,0.534427,0.356108,0.485219,0.770306,1.865189,1.207608,0.523773,1.241597,1.424396,1.270422,0.125975,0.180046,1.083422,0,0.60754,-0.919598,0,0,0
'@dubai92 try asking cheeseburger onion mustard #mcdonalds',0,1,0,0,0,0,1.534,-0.096,1.386,-1.738,0,0,0,0,0,0,0,0,0,0,0.226583,0.267788,0.040976,0.085635,0.098391,0.04387,0.189945,0.226664,0.442788,0.210773,0.970138,0.823817,3.610007,0,0,0,0.144078,0.069597,0.097321,-0.03125,0,0,0
'fee otherwise trick palm oil delegation mt jaunty resident tzxchldaq',1,1,0,1,2,0,1.055,-0.611,2.597,-1.501,1,0,0,0,0,0,1,0,2,1,0.024595,0.101269,0.021302,0.045538,0.055622,0.038448,0.038694,0.175807,0.233927,0.291742,0.498832,1.179119,0.378706,1.684393,0.558846,0.196092,0.906151,0,0.479167,-0.408333,0,0,0
'@thebarmyarmy optimism ...',1,0,1,0,2,0,2.218,-0.096,0.478,0,0,1,0,0,1,0,1,1,0,1,0.053722,0.034239,0.05848,0.034833,0.007852,0.014835,0.011536,0.010691,0.356478,0.026635,0,0,0,0,0,0,0,0,0.229167,0,0,0,0
'bounty hunter thing bit lively',1,0,1,0,2,0,1.385,-0.037,4.045,-0.539,0,2,0,1,1,1,0,1,1,1,0.01473,0.033311,0.01998,0.018149,0.107395,0.018102,0.018367,0.114515,0.077588,0.448632,0,0.176055,0,0,0,0,1.208595,0,0.549107,-0.131399,0,0,0
'@spotted_h0rse i\'m spry though',0,0,0,0,0,0,0,-0.562,0,-0.05,0,0,0,0,0,0,0,0,0,0,0.02346,0.034391,0.010707,0.028468,0.012847,0.01841,0.012521,0.020331,0.119943,0.089461,0,0.027056,0,0,0,0.00653,0.062958,0,0,0,0,0,0
'mirana told shut singing along glee ...',1,0,1,0,3,0,2.428,-0.714,1.246,-0.655,0,0,0,0,1,0,0,0,0,1,0.377802,0.249469,0.092478,0.171287,0.485555,0.122402,0.221377,0.39798,0.755616,0.855739,0.938869,0.088167,0.075099,0,0.308724,0.071271,1.14875,0,0,-0.354167,0,0,0
'quarterback wreck every time ..',0,1,0,1,0,-2,0.184,-1.304,0.158,-1.421,1,1,1,1,0,1,1,0,1,0,0.134592,0.122822,0.074937,0.07881,0.12646,0.056949,0.064958,0.19149,0.341473,0.281811,0.247901,0.033739,0,0.282297,0.125975,0.016843,0.661212,0,0.316667,-0.583333,0,0,0
'former diplomat quite gleeful situation pakistan @timesnow nnot quite stiff upper lip diplomacy seen normally',1,1,1,1,3,0,2.784,-4.138,2.353,-1.593,0,1,0,0,0,0,0,1,1,1,0.396552,0.259456,0.106445,0.35951,0.173893,0.132961,0.163626,0.740743,1.002548,0.705847,0.582184,1.497242,0.488507,0.576127,0,0.582159,1.9033,0.592675,0.572917,-0.857143,0,0,0
'@ryanwilson2015 that\'s compatibility key lower hedonic volatility',0,1,0,1,0,0,0.405,-1.114,1.043,-0.68,1,1,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.332059,0.197979,0.024853,0.150211,0,0,0.694585,0.291667,-0.145833,0,0,0
'halfway work realize forgot put underwear ... going one day #mombrain #toomuchgoingon #longday #breezy',0,0,1,0,0,-1,0.328,-2.47,2.058,-0.839,0,0,0,0,0,0,0,0,1,0,0.237346,0.331757,0.144485,0.168146,0.139973,0.114894,0.220927,0.294647,1.066806,0.421799,0.237966,0,1.184706,0.536427,1.539034,0.529247,0.779903,0.107829,0.460789,-0.333333,0,0,0
'god facebook\'s design started remind myspace heyday',0,0,0,0,1,0,1.509,-0.749,0.782,-2.959,0,2,0,1,2,0,0,2,0,2,0.06967,0.092022,0.016173,0.017731,0.043658,0.014232,0.021512,0.084687,0.1479,0.106806,0.155854,0.270366,0.196504,0.302325,0.666488,0,0.431379,1.413136,0.319196,0,0,0,0
'halfway work realize forgot put underwear ... going one day #mombrain #toomuchgoingon #longday',0,0,1,0,0,-1,0.328,-2.47,2.058,-0.839,0,0,0,0,0,0,0,0,1,0,0.237346,0.331757,0.144485,0.168146,0.139973,0.114894,0.220927,0.294647,1.066806,0.421799,0.237966,0,1.184706,0.536427,1.539034,0.529247,0.779903,0.107829,0.460789,-0.333333,0,0,0
'three day month two ex wife home could worse know could #oilandgas #optimism',0,1,0,1,0,-3,0.399,-3.625,6.796,-2.622,0,0,0,1,0,1,0,0,1,0,0.418913,0.443013,0.122381,0.27646,0.240357,0.191397,0.241331,0.437601,1.21049,0.651483,0.402953,0.592495,1.056559,0.67786,2.781924,0.418059,0.031727,0,0.558987,-0.400167,0,0,0
'@engrnabeeel rejoicing lil bit prematured dont think ð¤ ',1,0,1,0,4,0,0.52,-0.872,0.205,-1.791,0,1,0,0,1,0,1,0,0,1,0.418813,0.137574,0.30581,0.292648,0.036984,0.204595,0.14363,0.100078,1.325648,0.100438,0.337584,0.128131,0.106533,0,1.978759,0.014316,0,0,0.171644,-0.265625,0,0,1
'breezy today can\'t go back school night bare leg like i\'ve day',2,0,1,0,2,0,1.237,-3.643,5.169,-0.914,0,0,0,0,0,0,0,1,0,0,0.513579,0.157234,0.466869,0.434571,0.091415,0.19719,0.09197,0.093981,1.318091,0.238785,0.252198,0.144243,1.024406,0.039826,2.34835,0.221126,1.144211,0.103416,1.632024,-0.529518,0,0,1
'@jellzybean cheer punkin',1,0,1,0,2,0,0.272,-0.132,0.401,0,0,1,0,0,1,0,1,1,0,1,0.012284,0.056032,0.026042,0.010391,0.03901,0.009716,0.031723,0.03998,0.137199,0.208436,0,0,0,0,0.423044,0.460075,0,0,0.283333,0,0,0,0
'@apkrawczynski possibly kg bought player buy glen minority owner',0,0,0,0,0,0,2.056,-0.386,0.355,-2.359,0,0,0,0,0,0,0,0,2,0,0.072798,0.065421,0.011836,0.027944,0.076971,0.023729,0.034991,0.145984,0.138721,0.217441,0.101618,0.458191,1.291158,1.001941,0.251247,0.189576,1.188514,0,0.441667,-0.0625,0,0,0
'saw dream dashed divided like million star night sky wished sparkling broken',4,1,2,1,6,-1,2.522,-4.759,4.94,-3.018,2,1,0,2,1,2,0,1,2,2,0.448915,0.20894,0.466689,0.453742,0.406995,0.256419,0.302833,0.217512,1.171358,0.485965,0.274496,0.882563,1.562782,0.347037,1.25938,3.099282,1.546736,0.176822,1.144048,-0.52983,0,0,0
'@educatednpetty white prick laughing use language cry coffin rejoicing another',2,1,1,2,5,-6,2.323,-2.676,0.598,-3.404,1,2,1,2,3,2,2,1,3,3,0.093701,0.098576,0.067218,0.093484,0.060286,0.10649,0.067528,0.067923,0.596844,0.272817,1.36264,0.561362,0.627717,1.125275,2.784177,1.136329,0.87352,0,0.172718,-1.413988,0,0,0
'light day per heyday popularization backfire cinematography xucqb',1,0,0,0,0,0,0.35,-4.999,1.437,-0.593,0,1,0,0,1,0,0,1,0,1,0.010952,0.06439,0.00739,0.005715,0.053826,0.012719,0.01113,0.085889,0.047032,0.199317,0.001657,0.780232,0,0,0.868606,0.148301,0.047718,0,0.584524,-0.14738,0,0,0
'@peachkellipop whole thread jovial fun comment like full misogyny',3,0,3,0,8,0,1.701,-0.304,1.02,-1.727,0,1,0,0,2,0,0,0,0,3,0.311747,0.048657,0.480791,0.406311,0.032503,0.181601,0.068686,0.05325,1.037471,0.115459,0.456602,0,0.63257,0,0.547364,1.085602,0.610255,0,1.583333,-0.21875,0,0,0
'@nikhilv95 @lydiajanef wish really truly wish modicum banter',3,0,0,0,2,0,0.799,-3.104,0.315,-1.564,0,0,0,0,0,0,0,0,0,0,0.233542,0.434803,0.125025,0.211505,0.683606,0.266118,0.48776,0.40163,0.74651,1.192106,0.333579,0.753203,0.190774,0,0.609744,1.010305,0.317782,0.682889,1.239583,-0.4375,0,0,0
'@mark_slifer actually maybe supposed die donation saved life',0,1,0,1,4,-3,1.674,-1.963,0.361,-1.842,0,0,0,1,0,1,0,0,1,1,0.187151,0.197967,0.128839,0.183575,0.170993,0.121998,0.169258,0.214477,0.995988,0.414217,0.021642,0,0.146511,0.312213,0.838533,0.176358,1.767068,0.28358,0.383333,-0.327083,0,0,0
'misery love company church ought place find none n-pastor kris theobald #joy',1,1,1,1,3,-2,3.637,-2.435,3.052,-2.103,1,1,1,1,2,1,0,1,1,2,0.190549,0.138243,0.130859,0.083953,0.066315,0.146354,0.035817,0.178635,0.608366,0.365076,0.791582,2.18567,0.816423,0.443149,4.246255,1.034663,0.139136,0.331603,1.64816,-0.840949,0,0,1
'@spacekatgal @outmagazine okay trans rejoice trans trans way way business care',3,0,1,0,6,0,2.604,-0.807,5.937,-0.9,0,1,0,0,1,0,1,1,0,1,0.25301,0.262648,0.061552,0.151817,0.18153,0.098854,0.166923,0.635292,0.488266,0.724619,0.164327,0.198072,0.261,0,2.052452,0.117916,0,5.913514,1.264989,0,0,0,0
'@berniedole look way let\'s think rohan last week ... #optimism',0,0,0,0,0,0,2.444,-0.84,5.43,-0.618,0,0,0,0,0,0,0,0,0,0,0.318354,0.288265,0.212732,0.303843,0.124596,0.128136,0.249763,0.18931,1.193019,0.275551,0,0.166705,0.236576,0.436064,1.792688,0.256299,0.081258,0.035886,0.183008,-0.195328,0,0,0
'12:01 tumblr became sentient 1 02 tumblr posted gn animated gif 12:03 tumblr shipped',1,0,0,0,0,0,3.074,-1.164,2.19,-0.652,0,0,0,0,1,0,0,0,0,1,0.448868,0.570378,0.111776,0.186106,0.351391,0.180094,0.299698,0.528826,1.109358,0.848594,1.021497,1.713875,0.43639,1.045989,0.127064,0.479972,3.110154,0,0.1875,-0.208333,0,0,0
'#lmfao @msnbc #racepimp tamron hall used word fscts msnbc sentence #libtard #biasedmedia #neverhillary',0,0,0,0,0,-2,0.995,-2.377,0.587,-6.759,1,1,1,1,0,1,0,1,1,1,0.138709,0.044648,0.214818,0.160672,0.013994,0.186136,0.019377,0.075034,0.838737,0.06651,0.139412,0.240546,0.732557,0,0,0.969926,1.24305,0,0.09375,0,0,0,0
'research determined 70 #laughter actually #anxiety',0,0,0,0,2,0,0.822,-0.293,1.793,-1.724,0,0,0,0,0,0,0,0,0,1,0.092284,0.080827,0.043977,0.062512,0.03981,0.020186,0.091713,0.063813,0.324208,0.121542,0.067719,0.710865,0.23605,1.949445,2.169998,0,1.610032,0,0.266667,0,0,0,0
'@nebulajoker episode animated week air',1,0,0,0,0,0,0.134,-0.856,1.645,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.74409,0,0.424995,0.607841,0.285793,1.126407,0,0.1875,-0.0625,0,0,0
'@iyaycruz let see chirp',0,0,0,0,0,0,0.367,-0.213,0,-0.874,0,0,0,0,1,0,0,0,0,1,0.25588,0.248297,0.041276,0.172599,0.183043,0.135199,0.247643,0.150178,0.523178,0.228406,0.48642,1.245041,0,0.063325,0,0,0,0.325679,0.086458,-0.041667,0,0,0
'val far cheery liking ✋ ð',2,0,2,0,5,0,1.251,-0.211,1.809,-0.586,0,1,0,0,2,0,0,1,0,2,0.041535,0.1141,0.019707,0.038187,0.136311,0.059216,0.058021,0.321929,0.334435,0.559067,0.013265,0,0.122907,0,0,0,0.400589,0,0.475,0,0,0,0
'i\'ll pity ð #liv',0,1,0,1,0,-2,0.442,-1.297,0,-1.531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674801,0,0,1.213777,0,0,0,-1.145833,0,0,0
'rewatching glee break tear ð',1,1,1,1,3,0,1.981,-1.718,2.376,0,0,0,0,0,1,0,1,0,0,1,0.357365,0.173833,0.071565,0.43649,0.108205,0.627189,0.084321,0.051285,0.87471,0.121353,0,0.088167,0,0.126707,0.155092,0.958536,0.929645,0,0,-0.263698,0,0,0
'anyone remember movie animated late 70 called shame jungle john bulushi wild that\'s taste',1,2,0,2,0,-2,3.118,-2.467,2.972,-3.198,0,0,2,2,1,2,1,0,4,1,0.242173,0.105164,0.08056,0.142701,0.047911,0.084636,0.079842,0.158092,0.443388,0.186318,0.282363,1.032658,2.70141,0.641015,0.385335,0.3605,2.158279,0,0.724554,-1.756612,0,0,0
'@itwontcostmuch_ bed done ... floor done last ... curtain a-hah tried sound happy cheery really',3,0,2,0,6,0,2.908,-3.049,3.585,-1.494,0,2,0,0,2,0,0,1,0,2,0.40574,0.332595,0.275467,0.25453,0.230474,0.205877,0.155833,0.179594,1.79369,0.765536,0.132948,0,0.912054,0.576728,1.921457,0.296981,1.898678,0,3.344048,-0.175694,0,0,0
'@weebtard sparkling water wyd',1,0,1,0,3,0,1.171,-0.238,1.881,0,0,0,0,0,0,0,0,0,0,0,0.079861,0.096121,0.0846,0.03726,0.304289,0.024809,0.084342,0.052937,0.445566,0.351518,0.096703,0,0.186237,0,0,0,0,0,0.0625,-0.007143,0,0,0
'#house longer echo #laughter light #memories #home sit cold #waiting #amwriting #nostalgia',1,1,0,1,0,0,0.995,-2.112,3.397,-0.836,0,0,0,0,0,0,0,0,1,0,0.187502,0.287082,0.051714,0.181699,0.224927,0.168657,0.110804,0.168864,0.769551,0.712913,0.239342,1.17577,0.450619,1.237169,6.126523,3.046141,1.726316,0.039918,0.0625,-1.210886,0,0,0
'@blackeyed_susie ain\'t going away want see hurt changing heart mind really option',2,2,0,1,1,-2,0.568,-4.465,0.508,-2.141,1,0,0,1,0,1,0,0,1,1,0.611353,0.592077,0.217372,0.352902,0.255528,0.337948,0.344964,0.25016,1.581825,0.473221,0.562094,0.351298,0.020875,0.793787,0.390069,1.354517,0.472568,1.140506,1.110417,-2.538095,0,0,1
'#onesimplechange drink sparkling water instead soft drink steer clear fructose still getting refreshing carbonation kick',3,1,4,0,4,0,5.582,-1.526,4.686,-0.925,1,0,0,0,0,0,0,0,1,1,0.152335,0.339717,0.098426,0.157953,0.435163,0.09261,0.145781,0.353337,0.923633,1.101122,0.787913,0.617569,1.310394,0.992488,0.936063,0,0.939622,0,1.86633,-0.96634,0,0,0
'dear everyone hssu stop walking phone smile wave smile wave back :(',4,0,2,0,6,-1,5.898,-1.524,4.588,-1.377,0,0,0,0,2,0,2,2,0,3,0.181261,0.183238,0.141504,0.134769,0.199926,0.429987,0.098267,0.167964,0.697016,0.574407,1.107183,0.061221,1.041691,0.04344,3.073011,0,0.512806,0.155075,1.642361,-0.035827,0,-2,0
'srpt would etep patient mom\'s advocate drug work anyone listen etep md\'s adcomm .. elated',3,0,4,0,3,0,2.068,-1.206,1.144,-1.775,0,1,0,0,1,0,0,1,0,2,0.103241,0.105122,0.06114,0.070505,0.061826,0.058891,0.032975,0.186448,0.396628,0.321402,0.004078,0.807443,0.558362,0.040649,2.235043,0,0.680037,0.566514,0.324877,-0.020833,0,0,0
'gas price hilarious cause they\'re simultaneously super subsidised taxed',2,0,2,0,5,0,2.877,-1.754,1.167,-2.82,0,0,0,0,1,0,1,0,0,1,0.328919,0.215835,0.155561,0.317237,0.143053,0.254198,0.109456,0.175995,0.968642,0.362959,1.78555,0.541029,0.022947,1.431569,0.051814,0.142332,0.547291,0.041702,0.354167,-0.104167,0,0,0
'@potus obama describes temperament steady buoyant side',2,0,2,0,2,0,1.546,-0.054,1.423,-1.046,0,0,0,0,0,0,1,1,0,0,0.202278,0.096352,0.0474,0.109862,0.062698,0.050965,0.040879,0.45301,0.224233,0.448659,0,0.34685,0.142849,0.247206,0,1.143023,0.258316,0,0.083333,-0.632495,0,0,0
'early morning cheerfulness extremely obnoxious #aldub62ndweeksary',0,2,0,1,0,-3,0.474,-1.136,1.489,-1.244,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.022953,0,0.28172,0,0.748725,0,0.158201,0,0.370536,-0.3125,0,0,0
'check #film robocoq 301 #shortfilms',0,0,0,0,0,0,1.087,-0.287,2.568,0,0,0,0,0,0,0,0,0,0,0,0.067652,0.173301,0.018739,0.090043,0.110563,0.047019,0.091254,0.051725,0.206098,0.168091,0.043621,0.136791,0,0.242314,0,0,0.056006,0.576095,0.336698,0,0,0,0
'rap cut raper\'s throat said @paedeezy #badd #wicked #bright city light',1,1,0,0,0,-1,0.772,-3.259,2.902,-2.296,0,0,0,0,0,0,0,0,0,0,0.127719,0.023286,0.034074,0.062101,0.020074,0.033175,0.035964,0.108801,0.189536,0.085704,0.915537,0.408216,0.515883,0,0.322144,0,1.791965,1.99953,0.266347,-0.42863,0,0,0
'actually chooses drink sparkling water ð',1,0,1,0,3,0,1.518,-0.556,2.254,-0.554,0,0,0,0,0,0,0,0,0,0,0.101388,0.165284,0.056647,0.065029,0.323018,0.023875,0.131949,0.279043,0.359078,0.650389,0.610328,0.340358,0.748316,0,0,0,1.088122,0,0.354167,-0.007143,0,0,0
'f breezy',0,0,0,0,0,0,0.864,-0.349,2.873,0,0,0,0,0,0,0,0,0,0,0,0.154108,0.023858,0.018536,0.040715,0.00667,0.03247,0.015231,0.052549,0.210437,0.060676,0,0,0,0,1.187455,0,0.792105,0,0.0625,0,0,0,0
'@bear_ing asshole ... made sexually attacked animated bear :-P',1,0,0,0,0,-5,0.654,-3.168,1.251,-1.053,2,0,1,1,1,0,0,0,1,1,1.139617,0.173746,0.950906,1.032499,0.125747,0.845972,0.205226,0.097638,2.603696,0.207321,0.955327,0.464411,2.096158,0.453741,0.206512,0.328352,1.350987,0,0.4375,-0.38447,3,0,0
'hey @applesupport would nice “ click pause ” “ pause window inactive ” animated gifs macos message app',2,1,1,1,3,0,4.236,-1.743,4.695,-1.1,0,0,0,0,1,0,0,0,0,1,0.118961,0.431371,0.066799,0.083651,0.783577,0.043166,0.288841,0.698433,0.414916,1.479478,1.416012,0.534256,0.023956,0.084822,0.309057,0.622079,3.207397,0,1.461458,-0.749378,0,0,0
'@cazual_wear @scottinsc look like book shaped like gun #itsagunalright',2,0,2,0,4,-1,1.198,-0.188,0.569,-1.055,1,0,0,1,0,0,0,0,1,0,0.624873,0.156011,0.88097,0.804387,0.106896,0.315479,0.162594,0.154391,1.928935,0.225055,0,0.740962,1.444842,0,0.423882,0,0.774267,0,1.641667,-0.019634,0,0,0
'hater like cricket chirp day walk past shut fuck @dritadavanzo idol',2,1,2,2,2,-7,1.188,-1.92,1.871,-3.065,0,0,0,0,1,0,0,0,0,2,1.38775,0.087937,1.217645,0.952359,0.038152,0.535815,0.135965,0.08066,2.671129,0.080156,2.354784,1.331557,1.830301,0,0.619082,0.397267,0.620202,0.739352,1.027381,-0.614583,0,0,0
'@thedemocrats dilemma blaiming everything bush acting gleeful endorsement #election2016 #trump',2,1,2,1,5,-1,3.629,-1.272,0.47,-1.426,0,0,0,0,0,0,0,0,0,0,0.043836,0.039835,0.027721,0.036442,0.04741,0.023312,0.042628,0.148751,0.160352,0.171371,0.555024,0.55572,1.564485,0.77756,0,0,0,0.450814,0.1875,-0.5,0,0,0
'@rubeseatsinfo short step biweekly community meeting hearty meal soy flake',0,1,0,1,0,0,4.565,-0.913,5.536,0,0,0,0,0,0,0,0,0,1,1,0.04095,0.082333,0.059023,0.008402,0.216571,0.013929,0.039204,0.192696,0.148404,0.564744,0.010729,0.495406,1.188121,1.094414,0.676857,0.402505,0.361241,1.009132,0.672917,-0.978378,0,0,0
'joyful tambourine ceased noise jubilant stopped joyful lyre ceased isaiah 24:8',3,0,3,1,9,-1,3.193,-3.849,5.93,-0.171,0,0,0,0,4,0,1,3,1,4,0.153299,0.181767,0.036831,0.204934,0.240305,0.323255,0.03434,0.698572,0.50235,1.23166,0.703814,0,0,0.524837,5.210527,0,0.179626,0,0.108929,-0.416667,0,0,0
'noah fence want harley quinn blake lively layout',2,0,1,0,3,0,2.514,-1.156,7.357,-0.637,0,0,0,0,0,0,0,0,0,0,0.42464,0.458005,0.16262,0.29403,0.474754,0.237981,0.173678,0.846173,0.998224,1.569415,1.384974,0,1.043598,0.016358,0,0.54772,1.604844,0.261379,0.555357,0,0,0,0
'truly believe heart right satan rejoicing one another',4,0,2,0,4,0,1.008,-1.261,0.769,-1.525,0,1,0,0,1,0,1,0,0,1,0.638887,0.383386,0.596119,0.840976,0.715586,0.564279,0.429892,0.589805,1.960197,1.34845,0.21738,0.519827,0.524882,0.426049,3.254591,0.538492,0.335288,0.953068,1.632274,-0.375,0,0,0
'gloriosa bazigaga #rwanda work lost relative genocide 15 yr peacebuilding given optimism within power',1,2,2,2,2,-3,2.605,-3.638,1.767,-4.822,0,1,0,0,1,1,1,2,1,1,0.566721,0.388523,0.450009,0.78272,0.201089,0.755143,0.230506,0.573059,1.141063,1.21686,0.077588,0.099866,0.367397,0.254113,0.738756,0.625116,0.255519,0.451523,0.413418,-1.063442,0,0,0
'@hillaryclinton see gleeful look @realdonaldtrump face criminal king used n word denigrate black',1,3,1,2,3,-3,1.876,-0.73,1.257,-1.898,1,0,1,1,0,1,0,1,2,2,0.195213,0.256888,0.06045,0.092046,0.202095,0.040153,0.247559,0.193045,0.426264,0.344644,0.386923,1.652255,1.172093,0.063325,0.06904,0.299942,0.879275,0,0.358239,-2.204847,0,0,0
'@thevulcansalute saw save day psa obvious tear i\'d thought cheerful self',1,0,1,0,4,0,3.171,-1.846,2.735,-3.729,0,1,0,0,2,0,1,2,0,3,0.347013,0.306259,0.124325,0.392342,0.172303,0.60848,0.168442,0.402366,1.055716,0.473056,0.82008,0,1.906343,0.01633,1.992252,2.056851,0.988394,0.196956,1.067163,-0.083333,0,0,0
'cheering na team want gaudreau come back one piece getting way risky',2,1,0,1,3,-2,0.873,-1.478,0.707,-6.209,0,1,0,1,1,0,0,1,1,1,0.474861,0.63439,0.158417,0.252699,0.303054,0.251268,0.243563,0.394287,1.270002,0.633114,0.619423,0.776957,0.533184,1.868884,0.355905,0.18226,0.29174,0.704995,0.586612,-0.1875,0,0,0
'@alphavenger chuck season one bright spot dan allowed smart kind fashionable',4,1,3,0,4,0,4.863,-1.035,2.106,-1.49,0,0,0,0,1,0,0,1,0,2,0.131313,0.457136,0.056372,0.089641,0.351745,0.053138,0.158573,0.459633,0.45419,1.332825,0.562813,0.676571,0.365266,0.365773,0.709339,0.360893,1.271502,0.233208,1.429843,0,0,0,0
'@bbeautifulsoul_ u always gotta attitude tho ... ð ch',0,0,0,0,0,0,2.466,-0.769,0.76,-0.68,0,0,0,0,0,0,0,0,0,0,0.253337,0.311718,0.165478,0.199089,0.162688,0.080586,0.127102,0.497859,0.990623,0.814179,0.725794,1.135246,0.324686,0,1.228442,0,0,0.828219,0,-0.041667,0,0,0
'oh cheery fucking note good night shit head x',2,0,2,2,6,-8,2.274,-2.41,3.08,-1.264,1,2,1,0,2,0,1,1,1,2,0.730198,0.158178,0.69378,0.310629,0.136742,0.29431,0.105084,0.103256,1.255662,0.295228,1.526862,0.032348,0.509016,0.225223,0.708973,0,0.854558,0,3.022446,-0.566667,0,0,0
'categ gen obc cost 100 nill reservation support sir minimize fee #bright fut @pmoindia',1,0,1,0,2,0,2.778,-2.376,4.159,-2.067,1,0,0,0,0,0,0,1,2,1,0.139752,0.285169,0.017177,0.067309,0.536803,0.047659,0.134772,0.877557,0.097992,1.333982,1.967103,1.329205,0.291341,0,0.00332,0.09118,0.492942,2.898523,0.411458,-0.041667,0,0,0
'@clvlndk8 sad there\'s always optimism new year ... good @buckshotbandit1 @dapostrophearcy',2,1,2,1,5,-2,3.91,-3.321,1.754,-1.454,0,2,0,0,2,0,2,2,0,2,0.607186,0.259782,0.429803,0.539769,0.171546,0.974915,0.226449,0.181168,1.500641,0.617476,0.20417,0.573587,0.031812,0,0.736581,1.607254,0.500102,0.207212,2.996355,-0.6875,0,0,0
'shanghai chief distracting levity pampa proper dingle carry away uudqujcia',2,1,2,1,0,0,1.72,-1.346,0.478,-2.56,1,1,1,1,0,0,0,0,2,1,0.099672,0.087811,0.034287,0.087155,0.055657,0.073205,0.024769,0.051748,0.306102,0.104725,0.337682,0.431925,0.209098,0.533652,0,0.224675,1.504713,0.46205,0.700488,-0.697917,0,0,0
'@govph would like know source president\'s optimism running country wonder answer curiosity',3,0,3,0,4,0,3.664,-0.301,1.107,-2.84,0,2,0,0,1,0,2,1,0,2,0.4873,0.227689,0.517387,0.55067,0.140599,0.224492,0.327064,0.279867,1.514781,0.328633,0.563564,1.92751,1.070861,0.45327,0.709669,0.398068,0.196805,0,2.528928,-0.09375,0,0,0
'unixware skydrive-cokie hearty exactment blame online hephxho',0,1,0,1,0,-2,2.911,-0.064,1.864,-1.869,1,0,1,0,0,0,0,0,1,0,0.024523,0.139487,0.022927,0.031694,0.258777,0.01063,0.051942,0.29402,0.135501,0.706407,0.033537,0.043592,0,0.004928,0,0,0.876875,0,0.597917,-0.75,0,0,0
'@__dayo yall dont feel bad .. rejoicing ... itnis ... always #coltsnation even 6th string db playing ð',2,1,1,1,4,-3,1.315,-3.956,0.214,-4.832,1,1,1,1,1,1,1,0,1,1,0.698573,0.532059,0.55746,0.439965,0.338236,0.319951,0.233485,0.504246,2.379333,1.072348,0.607311,0.070625,0.736162,0.24585,1.811609,0.808961,1.016626,0.803594,0.302083,-2.124246,0,0,1
'harking back 2012 dt\'s challenge @potus ... give ... dt hearty thank ... release tax return ...',2,1,1,0,2,-1,6.435,-1.88,3.431,-1.26,1,0,0,1,0,1,0,0,2,0,0.523303,0.912288,0.306773,0.351713,1.248622,0.230613,0.545035,0.904087,1.855382,1.947571,0.362179,2.781512,0.670008,0.381988,2.015427,0,0.129323,0.302438,1.272806,-0.052664,0,0,0
